nose_shoulder_angle,left_elbow_angle,right_elbow_angle,right_knee_angle,left_knee_angle,shoulder_angle,right_ankle_angle,right_hip_angle,left_ankle_angle,left_hip_angle
5.541941247,163.210942,165.0168684,113.9030639,134.8950679,168.4350893,104.8683954,30.22810565,81.59127266,2.323974727
3.145484358,158.1364556,159.9051707,123.6540775,144.6232461,166.5051632,79.19894025,10.52977445,89.38841353,1.2535835
2.533006486,158.1378593,151.3575424,114.0657862,154.1515503,166.586958,81.94957986,13.65702248,88.98201113,4.259984828
1.760701752,152.299705,155.8842239,122.9361912,162.3574149,164.4074438,89.73795698,8.336031171,86.82221252,7.14993396
0.265132092,149.5531258,157.5613349,136.2676249,169.2434718,154.6688793,101.5259671,4.520944861,77.86997906,15.18935448
1.744193739,135.1782869,164.8431858,169.2232132,174.0334605,139.0131653,127.6420915,8.204821002,72.94897424,17.05215617
7.012102295,128.3049032,162.3375064,171.3773055,175.3492051,132.1289742,129.8323355,8.913853983,69.65157474,17.97135809
7.230764814,129.9622242,161.1367994,174.0895686,172.3428626,138.6099828,132.0657007,8.556179433,66.62523027,14.46998511
6.240013552,129.5276296,162.401481,162.7959633,168.0424593,125.4061709,121.7645274,5.008374681,67.08179937,9.811569547
3.499801416,146.0181715,156.7292011,151.8386171,161.5372594,90.80999779,109.1725067,2.723275088,90.96686795,1.494509552
3.74603508,133.5598344,152.6764811,152.2017797,143.4070338,120.5350085,111.0079164,2.139157989,102.5650127,12.44247047
1.438304333,140.7415832,156.1493282,146.7562724,124.9107076,122.3850797,102.4489835,1.690600058,106.3220926,26.74360792
1.244339973,151.8600785,160.0830737,150.2962131,112.0691332,162.1631083,98.67809607,4.643392814,100.5617186,34.57972117
5.16749514,154.2067783,161.413683,138.9790022,116.8275782,172.0240082,83.17124462,1.462183541,92.14717471,24.46294046
8.027149669,160.0590565,158.3548843,137.835624,131.168473,175.3289394,78.00031016,0.97892048,81.68512661,9.779503465
11.55091091,156.8602824,154.1466896,136.8548153,147.1786083,177.1583029,77.31171106,2.764636661,82.08663429,2.730048999
13.07505912,147.8833106,150.5396235,144.4389197,143.1507354,178.2451064,92.32285933,0.425133784,79.50984191,0.674727037
10.92460256,138.9926979,152.5718866,166.9135791,173.708983,174.6082981,80.84489119,13.96657309,123.7556639,9.371843363
8.706631488,143.6212186,151.2188622,167.8978155,177.8435923,169.9102959,75.09907884,14.82229283,131.1231885,13.23374579
6.602343233,170.8751918,150.247407,162.5715505,176.6715399,165.4238276,68.44960718,11.83105656,128.5974154,10.59095957
4.78344811,165.9685076,151.5886426,163.4414172,175.9285467,161.6209588,65.66859792,11.2010765,128.6442779,10.7106132
5.669959162,166.7209445,148.727115,152.8108278,174.5622599,161.5807655,62.21691524,0.670442,129.5194574,8.688382317
6.919194446,169.1645701,146.9995738,149.5030221,141.6170444,162.8344308,72.87156064,3.871696794,140.5687942,36.02301397
10.92622782,166.7028034,145.4798989,141.3483168,149.4506104,165.2618348,58.38421026,0.392693359,133.8709064,31.21979267
12.64454673,168.0376152,143.3572981,120.5988401,151.6963135,165.923653,89.01328993,27.34321667,131.1058922,30.88374333
10.68066054,176.2958737,155.0101589,121.9035696,139.8205223,166.4840202,82.65929941,15.43097956,86.46357339,5.519342191
10.92784792,161.1769843,158.242081,110.2258512,145.5513483,168.1810573,79.89495336,26.30459654,91.1022035,0.000219831
7.803744069,151.0383286,164.95559,117.9144267,137.8420081,169.5158551,86.38520443,21.49781756,84.35456054,2.71622452
5.944683753,156.4594828,164.5849824,131.1047773,137.5613306,170.1507423,80.07609427,6.993943346,84.73085504,3.817109276
3.303808541,153.9911056,155.6111426,124.2901302,152.167965,167.589711,86.91268047,7.37839998,85.29533594,3.271906841
2.542595403,152.4303735,155.4556153,131.067523,167.2318591,165.6522186,94.65221773,5.515446626,82.42866464,12.88191346
0.363138463,148.3159664,153.8022673,150.7101062,170.9269269,158.3214574,112.4710855,0.142990867,77.19818527,15.75784089
1.511575109,134.8291187,154.6886931,168.4720218,173.6400218,144.0915898,131.1003812,5.009421087,74.3190996,17.44560849
1.854780137,125.5707259,155.8077027,169.0143329,173.8682719,137.1339204,133.7632717,4.633598369,68.3412307,15.84622892
6.03493955,124.7675973,159.3918604,157.5198688,171.3312677,128.2935999,121.2889767,1.434117578,66.2044036,12.43375637
5.105438697,128.2659532,157.9504198,150.6131591,164.6428724,117.5775496,115.3223148,1.338172686,69.669599,6.742895579
3.666924167,129.7523231,158.4743783,146.5246207,158.5206,97.78762345,108.2493071,1.1647475,81.57556584,0.79012565
0.82746375,132.4192501,162.4154778,162.0605504,136.0630492,138.8760716,115.47136,5.057672985,104.7056607,17.69766939
0.864003399,143.9371987,166.1874448,169.4164126,110.2341168,158.1872392,110.3208491,13.94976346,89.300053,35.43459036
2.860741889,158.4605719,169.2758498,152.4270636,107.003933,165.6613424,97.030953,5.175694404,106.4536801,38.17255228
3.989605713,160.8017898,164.5997768,142.7713529,109.8193055,166.6136077,86.29807277,1.276870127,101.9591023,33.1672353
10.41770422,154.6367161,159.4016509,135.1361613,138.8726875,173.1426591,76.7002906,2.853246231,80.09299094,1.039736422
13.78198828,130.7949852,154.623183,132.2178454,148.9905053,174.2112206,77.16020479,4.122375475,83.00569669,5.532160743
13.20806184,120.0335585,150.6991947,139.8413665,168.0315484,172.9061156,74.41201679,1.881998513,109.838952,8.640310159
12.34177026,137.4352955,155.4325187,149.6102396,165.9388797,172.2608942,71.94862419,4.914697968,116.784032,6.659936222
8.036893331,174.0260191,152.8267078,168.8304085,168.8763412,164.0094749,70.38533485,15.2583627,125.9560806,7.07524194
6.601082223,169.9078204,151.6953123,168.8635578,170.9036486,162.0469457,66.39680449,15.78506489,126.6036844,7.607197281
6.335435831,169.0601729,150.7644303,166.1946575,177.3854757,161.7916929,63.75375776,12.43939643,127.2776997,11.77843916
7.194183285,169.7193668,148.9501067,158.054315,163.0544091,161.9885963,64.46845322,4.717075015,133.7638009,22.99288373
11.46997796,169.6273734,147.4832071,137.8974721,150.0212368,164.4699917,55.35686736,0.797042702,136.8223095,30.50835263
14.60880202,168.4104347,146.0742781,123.1829993,161.7017033,165.9009719,96.17282089,25.94778383,128.4841287,25.2006637
12.87214223,163.6542229,147.116476,169.1659849,113.8064132,164.8933383,108.865359,13.34403322,52.2381104,16.68022796
10.65990319,164.9962743,152.9413166,116.9071089,122.6898965,163.9661227,87.02563749,23.67791933,64.74214962,6.652708449
7.812886889,153.3309325,164.5430273,120.8753529,138.7627691,167.2365555,103.8691255,24.2504975,86.03074478,1.02737485
6.352242865,148.7239341,163.9158715,124.9038464,145.1158895,169.3453074,76.46837945,11.51359513,88.35649677,1.08965343
2.434994724,150.2117066,157.2283874,122.9969045,157.2845736,165.6206345,82.48705794,11.71825533,91.36351079,5.569086522
1.638847966,152.3018379,154.1783851,116.2115937,158.0888259,163.8716689,82.40628446,11.78990419,88.34225961,6.082534871
1.945354462,152.3583343,154.6618646,142.2244704,169.5454876,165.4359369,107.0863648,3.051580598,80.97213935,14.57636965
0.279115627,142.6796378,153.0083582,160.1076463,171.1104551,158.0580587,125.8470707,1.291958012,76.56050362,15.64182411
0.417061059,130.886467,155.8305853,170.8656644,171.1708668,152.5892197,135.4167484,4.936963228,73.85967371,15.79330139
1.168343474,146.0633776,155.4714388,170.6955676,169.3644738,145.0484088,127.1416196,8.929801133,70.52345967,14.35903031
1.272181128,142.8911473,161.2523221,154.2661603,159.6846354,139.9974034,113.3143184,1.504960564,66.81918944,5.909206157
0.912011591,146.7161545,159.1208454,146.9977005,153.7521394,143.6729835,106.8865651,0.709080918,73.04417753,0.025520689
0.819470802,149.9737211,156.4769418,145.5849505,150.5167027,144.0012324,106.5163188,1.222264846,83.31513914,4.372720212
0.092971896,148.9850789,161.1347984,154.6633995,122.1302305,152.8204724,103.5196301,5.846477205,100.6257601,26.23991436
0.912224834,156.1816033,166.2658338,150.2750654,103.2554627,158.5668326,95.48353619,5.199089675,86.36768752,37.69386026
2.046771547,159.4951702,170.1973165,142.5333804,102.7953838,164.1001981,88.51126425,0.488835167,100.9947771,39.03087084
3.721026321,149.5522942,169.7343017,138.1895107,115.2690327,168.2538668,83.47543914,3.126531052,91.30430171,22.30935336
5.423763305,163.242004,158.061097,134.2635633,142.737361,170.8233154,78.1825235,4.140496572,87.38043998,0.890127195
7.727304815,157.5668971,154.2421083,143.0671133,144.9629506,173.3872074,92.47630964,1.254738447,78.17934761,3.718385345
8.060791729,147.9333944,150.9855919,150.3206491,169.8861694,173.3840899,79.39827817,6.379797459,110.2869538,11.02456129
8.144889679,133.6043107,150.5559034,164.0832477,169.5044212,172.3715517,76.91691274,12.6020262,122.0707674,8.347291087
6.087951036,156.8467295,146.661798,164.166927,178.4061671,163.9078309,68.96346475,12.54074251,134.3842984,12.4642059
4.946253555,161.2196784,146.3774762,164.7470086,177.7973452,160.0943707,66.57861107,12.18652123,133.0286497,10.41114491
6.022219558,158.1640882,144.8723635,160.6229982,170.3790584,160.9005532,62.72432097,8.436825606,127.4661435,7.016512094
7.342249372,160.2379498,144.1583208,153.6329289,171.5360658,162.6325963,63.80004526,1.630481732,122.8146783,9.496769782
8.639915607,156.96863,143.1153594,138.0642294,171.70528,164.2879482,133.3812893,21.30454948,128.629197,18.14001307
8.766420524,157.9408859,150.933316,134.6364326,164.7104893,164.5107991,95.77015512,15.23928152,95.45709222,17.57698732
6.181443375,157.9243633,160.7466089,125.4922273,163.7965232,161.3221316,85.74103396,19.19681153,101.9602545,8.01145941
5.617563124,166.957395,164.8742238,112.4195693,160.0396266,162.8134371,86.27676636,28.85338832,98.87511581,7.318080913
4.678070335,147.3221713,160.1627047,118.6487282,142.22407,166.6229245,79.71149999,19.93395602,84.81015235,0.837101066
3.624192146,150.0027921,151.8272704,125.4165245,141.1452323,166.8592043,77.64107022,10.85994198,86.74702563,2.575176824
3.728155509,153.8995649,152.6678457,121.8328107,152.642619,167.7373162,82.84650955,11.22659303,92.26894706,0.126683661
1.852160323,151.3812669,147.4483704,128.958544,154.6594361,163.2384435,92.07463649,6.870815752,84.80348614,0.578647856
0.960611028,141.7233118,152.7893919,150.3579759,164.8860101,160.0844391,112.9801388,0.838040098,75.61992734,12.66751649
1.37809581,144.8274952,153.7939793,167.1820149,170.0415998,137.511743,133.4332501,3.713835797,74.28084641,15.74348518
4.677215331,142.8077842,154.8984132,174.6251335,173.4159067,111.7414307,133.6188121,9.397061555,73.1491943,16.96950858
5.888125401,139.2351908,155.5698449,171.8390783,175.7520997,125.6790279,136.754377,5.512053753,72.48435137,17.69606202
4.964899472,138.1178362,156.0980307,154.3625682,166.7926542,109.3494858,118.7369244,0.313827344,67.75277268,10.18332978
4.819879366,140.8938156,155.931874,145.137658,156.5472403,112.8623104,109.3261932,2.178455987,70.95669062,2.400675552
5.84031046,145.0634966,156.1668549,144.2744857,151.6527893,132.7324888,108.3547633,2.518812085,81.78429329,3.684889464
4.041197017,158.7338655,155.9904689,148.8329793,139.4400997,129.155398,105.8834197,3.012324748,101.7885442,14.92103017
0.570884361,158.8637468,157.7194121,153.8984249,106.493622,155.5432309,99.63475968,6.421459313,70.02953184,35.46395043
3.297235166,162.2411499,165.5065192,148.611916,108.8528295,168.4754532,91.89009206,3.617373007,108.721637,37.04138697
5.2063996,160.8823807,168.4306608,141.4055603,120.2216681,172.1904051,83.83487476,0.091182817,92.837896,21.93109983
5.667220139,151.5993093,166.206171,136.5058305,133.3122708,171.898759,79.08808631,3.064705528,87.3895387,9.428330362
8.129875336,154.4525782,157.6761401,138.4056252,140.2826736,173.8994503,91.11488576,4.458440558,80.50419574,0.883363886
7.650192704,135.0585779,151.6474373,157.1558092,162.4946715,172.5314141,79.2048034,11.39727969,112.6779179,5.946215219
7.198028824,134.2370155,149.4224904,157.6153568,172.1399266,170.4300978,73.11409774,9.689430652,136.089778,16.16106392
5.725569723,116.3729834,150.7051623,162.8317518,177.1524655,164.874761,72.25053549,11.23595277,136.9032181,12.64669829
3.916147305,162.8105292,150.3723414,163.2845279,177.2302106,159.5079843,66.41827773,11.41972266,137.0070247,13.42754986
3.183586805,168.6787602,148.8822839,160.8567923,175.5376315,157.4160814,63.02580116,9.235358067,129.675766,10.27327867
3.532734636,165.0554195,148.7876689,157.4892325,175.6612999,158.2399681,64.80015805,5.022586733,126.8095565,10.58359542
5.447858749,165.4679924,148.3903534,148.7726683,163.8363065,160.9214733,73.02477723,4.65571564,132.9945066,22.40437287
6.168471683,163.6603939,149.9147298,133.09147,176.518447,161.7678338,101.8689592,19.17689088,124.8219129,15.81865028
6.577909661,175.7097445,159.0141827,166.7643484,144.3446715,161.4201085,170.2928602,9.222978358,87.00877795,3.155410879
6.84276941,168.7913799,168.5972084,159.7758856,123.7576999,162.9765187,111.5925768,4.971751514,115.1707493,27.53392923
5.975173406,164.9251639,166.7143498,112.2560671,140.9858137,165.9138402,95.75116625,28.50702145,170.696694,23.2521436
1.698666528,162.9899816,162.808784,124.028983,138.1983741,160.08026,74.00525523,8.941574927,89.13700613,7.064220137
0.703745391,161.9437949,154.4511352,131.499807,153.240568,156.6562925,80.01748327,4.140950798,92.64817125,2.964831543
0.976164303,162.275237,155.1382052,128.623529,157.0313105,158.5602839,85.94670614,5.026686456,87.06113658,5.360129385
0.730182936,155.6910704,154.1035704,142.4235142,159.6746918,147.3959259,103.3710868,1.882227339,79.35173537,8.758088739
1.782542752,145.7744404,153.9428735,168.1267083,167.7083519,130.5894421,126.4653342,6.216965987,74.22974971,14.79575131
2.970724939,139.4081302,156.0164305,178.3342748,171.3574898,109.0898499,132.6871138,11.40208619,71.63182053,15.30772477
6.348149278,132.3152048,153.3206307,177.8119774,172.8515187,126.4940168,139.5172833,7.779147992,70.6344152,15.93631897
5.905482458,130.9207566,159.2548406,168.1775551,168.6979596,120.1211092,130.9999643,4.678670423,67.72890719,12.79596141
5.063666801,130.7143796,160.1252664,155.9956034,156.128511,119.7610461,116.7521675,1.57344969,72.329212,1.276679005
6.279001895,132.2465042,159.2303019,153.8056768,160.3291616,143.5355123,110.5015578,2.641720249,90.90332386,0.921014784
4.523951896,137.6105739,158.542216,156.7995245,143.2908864,126.5331212,115.9452898,2.445206059,104.2985962,12.28448978
1.981586709,140.6005802,162.5228536,172.488458,117.3417178,111.6232463,116.0134193,13.16008759,102.1338413,31.25206721
2.996689445,155.7525973,164.9788584,148.5516664,109.8287066,166.7491271,92.91262013,3.654376569,113.1430614,36.54529954
3.749311886,161.8469623,165.3539962,138.4764236,119.3263352,168.0729758,82.60378634,2.034593498,89.34827657,21.4103864
6.205961305,162.9582109,165.3734696,135.0790618,133.9722164,171.3644785,78.65117657,3.876846263,87.6781482,8.660810819
9.638696822,159.3443157,158.5382851,136.8183447,148.737787,173.7394675,79.54904158,3.435288184,87.50411878,3.147102173
10.5458122,142.4239101,155.8798858,165.3037246,136.577423,174.0306801,106.3910206,10.60417984,67.8560073,2.163543113
8.861969569,131.7364687,154.6761335,164.9895834,173.6963387,169.1201405,76.5105186,12.69260714,126.9090037,17.31391953
7.513657912,159.7129239,154.3949416,162.3563492,177.6216904,165.2346941,69.71343934,11.52200856,130.9595225,13.50429404
5.507143214,168.9564764,153.6188711,163.8308325,178.349838,160.6215731,67.14739201,13.4744114,133.8781329,12.209452
5.879898011,166.4868203,151.0400911,158.2631739,173.6052783,161.4813141,62.24135667,6.185318552,125.6393907,10.1656373
7.152281911,169.5600942,150.1029985,161.6889791,144.1924978,162.6615876,69.71000298,11.39341656,135.037964,34.38355999
8.207345267,167.0297153,149.9797908,141.0187844,179.7539167,163.4614178,85.25448159,10.93136288,121.641754,15.21984863
8.757158772,164.7248217,148.9206718,132.7207866,178.5883853,163.2756504,99.25689521,18.86536874,118.3055688,15.35926881
8.610471658,162.3067885,152.1873635,172.3162989,124.3634129,163.1562003,115.8257302,13.08311967,144.0676817,31.54095462
5.990093808,163.9389993,164.6498487,119.2114065,128.4444263,163.0044942,90.30022177,22.37263804,126.7175803,25.10792681
5.705245778,156.8723303,166.6048227,120.4139766,139.5210078,167.0204842,85.13684163,21.54122312,102.656777,11.12188974
2.977470844,162.7042163,158.4609493,124.1230459,131.3396473,165.4181087,72.78894207,10.58874418,87.27364835,8.203003382
0.887251625,160.8014112,153.2672379,124.9015178,150.9410188,158.9371864,85.21200366,8.879270605,89.66652819,0.891460496
0.816655743,162.4070596,145.7834286,137.1344936,158.4173791,148.5522975,95.9354362,2.308522294,77.60977538,6.081994327
2.806256484,153.3592118,151.9280627,146.4074001,168.8394936,116.7963096,106.9473589,0.175398808,77.1375558,13.87000898
3.198521943,161.2460591,151.5661708,159.876204,172.3897086,98.10709109,118.4249055,4.244998595,75.96967475,14.89238854
3.756742929,145.6489044,150.3174315,172.2332029,178.0721834,95.30078556,129.9506255,8.43855647,72.45716261,19.0896285
5.281164699,135.3473541,154.3966719,166.6603121,178.3072775,112.9670185,125.3800993,5.912259077,69.18895317,18.52439568
5.343604553,129.0467254,155.7703892,152.8765384,172.1758401,109.5369483,112.4109645,1.368767829,65.83663,13.62535963
6.455307186,132.8705795,156.5049208,145.6703143,161.5599511,132.0673473,106.4123741,0.912243921,71.15023327,5.105930988
4.700428977,156.6917946,151.9055539,148.255936,151.1349289,141.8665227,111.3172405,1.367819106,98.90813212,6.408562155
3.263169746,160.4163,156.9078199,161.2723796,129.9449253,134.6746061,111.1358948,7.49652631,105.9645278,22.38561814
1.503951447,158.283847,160.9093254,160.9180222,114.6664722,120.8053305,104.7618556,8.849320559,92.35067617,31.75432145
3.407012585,161.8964551,166.9207839,151.2698888,106.2138856,168.7490592,95.73677914,4.091564959,110.2091458,38.92069
5.053039413,154.3042187,164.0646635,140.2723116,120.9510716,173.4573145,82.78799559,0.973585005,87.7810027,16.96057284
6.815755553,162.4534097,166.1716885,140.6720437,142.6086718,172.7176179,79.48345109,0.700460217,83.67708594,0.052202098
8.315762989,164.7422476,157.4803089,137.862943,155.9397221,173.8640695,84.64718091,2.073162601,94.85101005,5.181644472
8.186389562,146.4673337,151.2353202,159.9744849,163.8705647,172.8551892,85.49783813,11.88807245,114.8838863,3.709857731
6.139340011,142.2721705,148.316131,162.7781012,176.8170597,163.7701015,74.58739098,12.47233048,129.4586055,10.74641041
5.817283347,167.176627,150.7195823,163.7809956,179.5952508,160.8874143,69.96928222,13.42218714,132.5668617,11.82409378
5.060691813,168.9174125,150.8733339,163.9360241,176.2585341,157.8859752,67.21733179,12.73160437,133.1924964,15.14040437
5.82445358,165.2712872,149.6147834,159.7163774,176.8917903,158.6709676,62.91286637,9.428412661,128.075363,11.61824428
7.036074369,168.7705448,147.5839283,151.0053522,171.602638,160.3963643,67.11786563,1.896775692,119.4329926,10.57420961
7.152552229,167.8260492,149.9022076,143.8101654,167.0292741,160.6076549,81.40080074,9.411360648,115.249588,8.92336693
8.761326899,166.235467,148.5662791,133.7032143,179.785771,161.9415109,103.0170821,19.33056318,123.549198,13.85511222
8.700948884,163.5577703,156.1894206,179.6995423,117.22059,162.1569639,121.9835687,15.85568869,81.25505574,29.2451483
8.219845659,157.4996185,166.5200536,118.5685026,134.8599447,166.809431,100.3106937,24.22979184,128.5503797,20.6369157
7.209600481,158.7956705,166.0874123,118.0360943,149.4229156,169.9907978,92.70616031,24.78824164,102.3896744,4.023325959
4.091805084,160.9109639,156.3068257,129.461766,143.7896572,165.524722,80.37023708,9.677141138,90.56837673,1.926916683
2.393963795,162.4480119,150.8153492,126.0717813,150.2552692,161.4592426,80.43661893,10.58574009,92.50968094,1.724757864
0.19938694,161.5056107,145.5187128,140.3865463,156.5380855,150.1902433,96.97591655,1.132514463,83.69688748,3.472266628
6.190380912,155.0680844,152.2338469,156.4743901,166.4535849,125.212366,114.5989221,3.433838593,76.77858458,12.17417761
10.32100119,146.9375794,150.0041219,163.2679401,174.0541841,148.8995269,120.8069331,5.669641697,73.56716362,17.48239757
10.89120192,148.6033704,150.445985,173.6992074,179.1292776,150.8006311,131.4895823,8.716939345,73.8792781,19.19991888
13.10051837,134.3476111,154.5357678,171.7572289,177.3441596,150.7290593,128.614514,8.384791383,69.26013226,16.11629097
11.51954876,132.866368,157.46856,159.9237508,171.3613099,147.0581687,118.5284677,3.985456768,67.27953624,12.04796473
10.0833005,130.9534857,156.9983284,153.7776226,162.6645732,147.5529037,113.1550011,2.292167243,72.73596319,5.131083203
10.67180195,136.610133,156.5546234,153.8483019,159.8777706,152.7869149,113.981659,2.092961922,85.31694726,0.70482112
5.760398862,143.0373152,155.8110667,160.3313137,126.3790652,148.2075341,109.8988463,8.71727799,101.5143366,24.6761565
1.447938586,146.1123022,153.8281588,157.3356263,107.7833262,119.007234,102.4719994,8.277233359,78.92103097,35.44119738
1.633121043,155.6224902,156.1118801,149.338469,108.6171877,162.7568589,94.01177126,3.780708138,115.1270585,38.67316641
5.223564603,153.5836148,160.3868491,142.5669595,115.9514701,171.3649572,85.09771133,0.770666473,93.28429694,23.81154344
7.274728097,156.8437238,159.3757675,134.2733757,146.4058245,173.190194,79.84040814,5.511877143,88.08965975,0.734606886
7.976074712,157.0392843,154.6115991,151.8855727,158.4947977,174.5488871,86.71059338,6.385303266,93.29699112,7.422319925
8.465802761,138.8566104,146.7508355,159.806281,179.2519676,174.7888234,79.76245497,14.51461897,110.7115948,16.00954755
6.777993513,138.3819365,149.260459,162.9421015,172.8628985,170.4336693,77.31017786,12.51671627,122.2748422,9.750690854
4.24872806,140.424938,152.2862877,162.4087705,174.8508386,162.5541697,69.51513337,11.98347376,136.7263333,13.61220112
2.635172191,172.1276977,151.2010555,160.6808267,178.0341852,157.4021706,66.03643737,9.656857713,134.71739,9.51436247
2.277254159,171.3087703,151.7786922,158.2073361,174.9253478,155.6792752,64.41503145,7.069002075,130.2122236,9.209931008
4.149597651,170.8030261,149.2282262,155.1215841,176.8211329,157.915838,65.9203797,1.570967282,127.3258029,11.44694596
11.13770632,166.3025874,144.5350875,142.9868031,168.9804422,163.9887719,90.32027448,11.46324168,118.732144,9.102096597
12.49700416,167.9737162,141.5059157,128.5764719,154.1129772,164.8539677,146.4578461,27.24214165,100.0974837,2.204082093
10.27316263,163.2685767,149.4488053,140.350041,131.4355446,163.1635651,137.785773,15.07849141,82.11259612,11.8508911
7.942013009,159.1799441,164.1350805,126.4513402,139.8871231,162.1468667,127.0602969,23.91909098,87.00259262,3.446454638
6.717519802,158.2056367,161.8520975,124.5591669,142.4731484,166.4829864,94.22116685,19.58626413,90.00784892,1.625077702
3.948869599,161.3401934,155.6450464,128.8689474,141.7259795,165.5020455,80.68602205,10.43288603,90.19929336,2.867355155
1.744800896,152.7038401,150.6599861,128.3567819,155.6433823,161.1351833,84.11755116,8.357490032,97.87752323,2.783600412
0.541115622,156.7417681,153.97032,116.0360825,158.8911018,157.2696042,84.77179136,12.38049016,90.88643146,6.230252971
1.050609225,144.9783127,156.2128487,148.4234249,169.1883892,147.4155526,112.3956437,0.730739942,80.1888956,15.30190699
3.042068082,142.5119477,155.0464049,170.3600801,171.7851669,100.2160529,134.0033103,5.430410354,73.82879368,17.06932276
7.124407673,134.4671624,155.3128371,176.2282542,173.4121067,141.586364,132.7773258,10.60031368,71.11893093,17.1654647
6.070297526,140.2378577,156.1679782,170.5396565,172.3589581,131.8567868,127.4493203,8.374739468,68.86513965,15.79993499
4.757442229,134.8584424,156.7311694,155.0993715,161.309747,124.9921146,114.6830896,1.702200661,70.02464775,5.339123406
3.720171976,139.3021403,156.9993169,146.2525881,153.3285756,117.1483676,105.2270938,0.579178156,77.51427549,1.630130893
1.764434797,142.0902609,154.251202,148.4865315,150.2472313,99.8371632,107.6462111,0.105380569,91.74837106,5.84862549
0.433591161,144.0422154,152.3066605,145.3117904,136.485029,143.6752825,102.1023691,1.698888137,107.1138176,17.30048263
3.194904656,155.2761398,156.3575365,146.8787865,109.1069496,172.6873458,92.43198911,4.635383938,103.1579114,36.08808211
4.613960545,153.9720115,161.3297621,143.4447787,112.1126031,173.9950873,85.86880794,2.012229292,93.14908466,29.29632123
6.010233584,156.90297,162.426798,140.0578525,124.8027113,175.3596573,79.36271864,0.754954149,85.70958315,14.01808477
6.50133271,170.6713742,158.4951445,135.8645771,139.0417688,175.4741546,76.99909653,2.255404929,81.00653168,2.577356022
6.511609905,151.9046157,148.3900695,155.2823178,167.7246245,174.7037329,80.75443243,10.09382847,110.7218801,8.658575505
6.176430324,140.1908022,147.667988,163.7497556,167.0642046,173.9811779,79.06924966,13.75096929,122.7688777,7.206018305
4.833286976,139.5650432,148.0876726,163.0403327,172.1036099,169.8955207,74.80245359,12.39626099,129.0268538,8.05402796
4.139730661,144.6168572,149.917585,162.656774,175.3681112,168.3243123,70.00430913,12.03082577,137.987248,13.26167351
1.96205308,166.0063363,149.1030647,161.9158088,179.4118345,160.9154531,64.68952759,9.797522874,132.8510514,11.84393867
1.529343375,166.5103626,147.2523118,156.2488583,176.1859794,159.7252152,63.44255095,5.131687032,126.4691376,10.96286282
2.61186685,170.3810882,145.3715859,153.3382186,173.8778394,161.0249116,68.83975769,0.107266558,123.3407091,10.4986829
4.705121407,165.2857443,142.7905132,146.7077658,169.6532647,163.7245736,87.03437502,7.75667305,118.7303415,9.597213304
2.652275494,158.7941221,157.5817753,111.6326634,166.3531723,161.7535613,70.31812364,26.78327425,108.2747856,9.402249365
2.243009001,170.5617689,164.2867934,105.3782899,153.9342692,163.2799897,63.58779411,29.82409205,97.45801624,4.125310551
1.426430136,162.1822162,160.7746133,111.5046085,144.3535978,162.7064204,95.18068941,31.23324043,85.87093736,0.680315219
0.569124023,161.3625821,155.4700152,130.2280305,132.5947605,155.6526205,83.29299561,9.81675585,79.76883816,5.930470631
